drug protein1 protein2 protein3 protein4 protein5 protein6 protein6 protein8 protein9 protein10
Bosenta EDNRA EDNRB CHRM3 CHRM2 CHRM1 PTGS1 CHUK PPARG IKBKB SLC7A11
Tigecyc MGAM GAA CASP1 CASP3 VEGFA ALOX5 IL1B CYCS PDE4A PDE4D
Doxapra DRD2 CHRM1 KCNK9 KCNK3 HTR1A HTR2A SLC6A4 CACNA1G KCNK1 DRD1
Methotr PDGFRA PDGFRB RET CSF1R KIT CD44 HDAC9 ABAT RET SLC16A1
Carbama SCN5A SCN10A KCNK9 CHRM1 CHRM5 CHRM3 CHRM4 HTR2A DRD2 ADRA1A
Cephale PTGS1 PTGS2 GABRA1 CHRM1 SCN5A OPRK1 GABRA3 CHRM3 HTR3A CHRM2
Propran ADRB1 ADRB2 ADRB3 HTR1D HTR4 HTR1F HTR1A HTR6 HRH2 HTR2C
Atropin CHRM1 CHRM2 CHRM4 CHRM3 CHRM5 SLC6A2 SLC6A3 GRIN2B GRIN2C OPRK1
Fenopro PTGS2 PTGS1 CHRM3 CHRM2 CASP1 CHRM1 SOD2 MMP2 PPARG SERPINE
Clonidi ADRA2A ADRA2B ADRA2C ADRA1A ACACA ADRB2 MTNR1B NISCH CXCL10 HRH2
Carbeni PTGS2 PTGS1 CASP1 CHRM1 SOD2 PPARG MMP2 NOS2 SERPINE EGFR
Valdeco PTGS1 MAOA MAOB PTGS2 CA3 SCN2A SCN3A CA6 SCN4A CA8
Lactulo CHRM3 CHRM2 CHRM1 NR3C1 MGAM GAA GABRA1 CA4 CHRM5 GRIK1
Voricon HTR1B HTR1D CYP19A1 HTR1F CHRM1 HTR1A HTR2A CHRM3 ADRA2C ADRA2A
Nizatid HRH2 ADRA1A HTR6 ADRA2A CHRM1 DRD1 UBE2D2 SLC6A2 ADRA1D HTR3A
Diclofe PTGS1 PTGS2 ACCN1 KCNQ4 KCNQ1 KCNQ3 KCNQ5 SLC16A8 SLC6A4 HTR2A
Doxazos ADRA1A ADRA1D ADRA1B KCNH2 HRH2 SLC12A1 HTR6 ADRA2A HRH4 CGA
Fluocin NR3C1 SMO PGR AR ATOX1 ANXA1 RSL24D1 NR3C2 ANXA2 ADRA2A
Ethosux GABRA3 GABRA4 GRIA2 CHRNA7 GRIK2 CACNA1H CHRNA4 CACNA1G GABRA1 HDAC2
Amilori SCNN1G SCNN1A SCNN1B ACCN2 ACCN1 SCNN1D MT-ND1 AOC3 PGD PCMT1
Oxytetr PRNP AR NR3C1 NR3C2 OPRD1 OPRK1 CASP1 CASP3 VEGFA IL1B
Labetal ADRB2 ADRB1 ADRB3 ADRA1A ADRA1B HTR4 HRH2 ADRA1D HTR6 REN
Linezol SCN5A F10 CHRM3 CHRM1 CHRM5 CHRM4 CHRM2 OPRD1 OPRK1 OPRM1
Ivermec GABRB2 HMGCR TUBB2C GABRB1 TUBA1A GABRD GLRA2 LDHB GLRB GABRR2
Medroxy NR3C1 AR ESR2 PGR ESRRG NR3C2 MIF BCHE ACHE ESR1
Sulinda PTGS2 PTGS1 MAPK1 AKR1A1 PPARA PLA2G2A PPARG CASP1 ELN AKR1C1
Chloroq TLR7 GSTA1 GSTA4 TLR9 TLR8 CASP3 IFNG LTA GSTM1 CYP11B1
Ethiona CHRM1 CHRM3 CHRM4 CHRM5 SLC12A3 CHRM2 SLC6A2 SLC6A4 PDE4B PDE10A
Butorph OPRM1 OPRK1 OPRD1 OPRL1 CNR1 DRD4 P2RY2 SLC6A4 HTR3A GRIK1
Bisopro ADRB1 ADRB2 ADRB3 HTR4 MYH7 HTR6 HRH2 REN MGAM GAA
Rifabut HSP90AB HSP90B1 CALR HSP90AA NR1I2 F10 MAPK9 BAG1 TUBB3 ASPH
Demeclo GAA CASP3 VEGFA PDE4A PDE4D ALOX5 CYCS IL1B PGD SI
Imatini PDGFRA PDGFRB FLT3 RET RET KIT CSF1R KDR LYN ABL2
Triamci NR3C1 AR NR3C2 PGR ANXA1 NR0B1 NOS2 ATOX1 RSL24D1 ESR1
Oxandro ESR1 NR3C2 AR PGR NR3C1 PRLR PTGER2 PTGER3 CHRM1 AHR
Nicardi CACNA1S CACNA1C CACNA1D CACNB2 CACNB3 CACNA1F CHRM1 CACNB4 CHRM4 CHRM3
Fluphen DRD2 TNNC1 CALM1 ADRA1A DRD1 DRD5 DRD3 TNNC2 S100A4 HTR2A
Testost ESR1 NR3C1 PGR NR3C2 ESR2 AR NOS2 NR0B1 ANXA1 PTGS2
Efavire AVPR1A AVPR2 HTR2A DRD2 DRD3 DRD1 ACHE HTR2C HTR2B DRD4
Alendro FDPS PTPRE PTPRS PTPN1 DUSP23 SDC2 NR5A1 GARS KCNMB1 ESR2
Clofara POLA1 DLD RRM1 RRM2B GLUD1 POLE ADORA2A POLE4 ADORA1 PNP
Dexmede RARA RARB RARG ACHE RXRB ADRA2C CHRM1 CHRM4 CHRM3 ADRA2B
Prednis NR3C1 AR PGR NR3C2 ATOX1 ESR1 RSL24D1 ESR2 ADRA1A NPY
Adenosi ADORA2A ADORA2B ADORA1 RRM1 POLA1 RRM2 RRM2B POLE3 PNP POLE
Simvast HMGCR LDLR HDAC2 ITGAL ITGB3 AHR DPP4 SLC16A1 NR3C2 HDAC1
Pemetre TYMS VDR PLOD2 MDM2 ARF1 SLC16A1 POLA2 DHFR RB1 AMBP
Nystati PDE4A PDE4B MGAM GAA PDE4D PGD PLAT PTGER1 PTGIR PTGS2
Mitotan DLD CYP11B1 GLUD1 CYP11A1 ADRA2B ADRA2A HIBADH DRD5 DRD1 ADRA2C
Stavudi TYMS MGAM GAA CMPK1 RRM1 PNP SI VARS PTGS1 AK1
Leucovo TYMS VDR GART ATIC DHFR ACE F2 PLAT S100P PRNP
Dyphyll PDE4B PDE4A ADORA1 ADORA2A PDE4D ADORA2B PDE1A PDE9A PDE5A ADCY5
Pentazo OPRK1 OPRD1 OPRM1 OPRL1 GRIN1 GRIN2B CNR1 GRIN2D GRIN2C ITPR1
Latanop PTGER1 PTGER3 AMY1A PDE4B PDE4D PDE4A TBXA2R PTGIR KCNQ1 PTGFR
Trazodo HTR2C ADRA1B HTR2B SLC6A2 SLC6A3 SLC6A4 ADRA1D ADRA1A HTR2A ADRA2C
Mecamyl GRIN3A CHRNA4 CHRNA7 MGAM GAA AMY2A SI HTR3A KCNN2 GRIN2B
Acampro GRM5 GRM1 GRM3 GRM2 GRIN3B GRIK3 CASR GRM7 GRIN2D GRIK4
Verapam CACNA1C CACNA1D CACNA1F CACNA1B CACNB4 CACNA1S CACNB3 CACNB2 SLC6A2 CACNA1A
Nilutam PGR NR3C1 AR PTGS1 PTGS2 ESR1 SCN5A CACNA1G SCN10A AHR
Epineph ADRA1A ADRA1B ADRA1D ADRB3 ADRB2 ADRB1 ADRA2C HRH2 ADRA2A HTR4
Sumatri HTR1B HTR1D HTR1A HTR1F HTR7 MC2R ADRA2C HTR2C ADRA2A PTGS2
Cefixim MPO TPO ARPC5 SCN5A PTGS2 OPRM1 OPRD1 INS ABCC8 ACHE
Chlorpr KCNJ1 ABCC8 ABCC9 KCNJ11 CA4 CA12 CA9 CA2 ABCC2 SLC12A3
Aprepit HTR3A NPY2R ADRA1A HTR2A HRH2 SLC6A3 ADRA2A HTR1A SLC6A2 ADRA1B
Galanta OPRM1 BCHE OPRK1 CHRNB2 CHRNB4 CHRNE CHRNG CHRNA4 CHRNA7 CHRND
Tamoxif ESR1 ESR2 HTR2A CHRM3 CHRM5 CHRM1 PGR ADRA1A ADRA1D AR
Losarta AGTR2 BDKRB2 P2RY12 PPARG AGTR1 CCR5 ACE CXCR4 FPR1 F2R
Thiorid DRD2 ADRA1D HTR2A HTR2C DRD3 DRD5 HTR2B HRH2 ADRA1A DRD1
Moriciz DRD2 CALM1 KCNK9 DRD1 SCN10A MYH11 ELN ADRA1A DRD5 ADRA1B
Amphote IMPDH2 NR3C1 GABRA1 GRIA1 KCNA1 MT-ND1 KCNMA1 GABRB3 TOP2A IFNB1
Warfari CHRM1 CHRM2 GAA MGAM IMPDH2 CHRM5 CHRM3 S100A13 S100B S100A2
Midazol GABRR1 GABRG2 GABRB3 GABRD GABRR2 GABRB2 GABRG3 GABRG1 GABRA1 GABRB1
Tobramy SCNN1G ABCC8 SCNN1B BCHE SCNN1D KCNJ1 ACHE KCNJ11 PTGS2 ADRA2A
Trovafl TOP2A TUBB2C TUBA1A CCNA2 TOP2B CXCL12 CDK1 VEGFA ABCC8 CHEK1
Fludroc NR3C1 PGR NR3C2 ESR1 NR0B1 ANXA1 NPY OPRK1 ATOX1 OPRM1
Fluraze GABRB1 GABRR2 GABRB2 GABRG2 GABRG1 GABRB3 GABRR1 GABRG3 GABRA1 GABRA4
Moexipr ACE ACE2 AGTR2 MYH7 CHRNA2 CHRM3 KCNH2 CHRM2 AGTR1 SLC12A3
Phentol ADRA2A ADRA1A ADRA1B DRD2 ADRA1D ADRA2B DRD1 HRH2 ADRA2C HTR2A
Fluores IMPDH2 RARA RARG RARB RXRA RXRB RXRG CHRM1 PTGS2 PTGS1
Daunoru TOP2A TOP2B ITGAL HMGCR CCNA2 HDAC2 CXCL12 CDK1 OPRK1 OPRM1
Furosem SLC12A3 SLC12A2 SLC12A1 CA8 CA4 NR3C2 AR GLUL CHRM1 CHRM2
Ergotam HTR2B ADRA2C HTR1B HTR1D HTR1A HTR2C ADRA1B ADRA2A ADRA1A ADRA1D
Tizanid ADRA2A ADRA2B ADRA2C MTNR1B MTNR1A ADRA1A ACACA SCNN1B SCNN1A DRD4
Nitrofu RYR1 XDH AR REN HRH2 ADRA1A HTR2A HTR2C HTR1A ADRA2A
Epleren NR3C1 AR HMGCR ADRB2 ADRB1 NPY PGR HDAC2 ITGAL NR3C2
Amprena NPR1 SLC22A6 SLC22A1 PANX1 HMGCR ABCC8 ADRA1A VEGFA ADRA2A NPR2
Methazo PGR NR3C1 CA8 ARG1 CA4 CA2 AQP1 CA3 PDE6H CA6
Naltrex OPRK1 OPRD1 OPRM1 OPRL1 P2RY2 CHRM2 CHRM1 CNR1 CHRM3 DRD4
Delavir PPARG ABCC8 PDGFRB KIT RET RET CSF1R PDGFRA DHFR DDR1
Tamsulo ADRA1A ADRA1D CHRM3 CHRM2 CHRM1 ADRA1B CHRM5 CHRM4 SLC12A2 SLC12A1
Sufenta OPRD1 OPRK1 OPRL1 OPRM1 CNR1 P2RY2 DRD4 GRIK1 ACE SSTR1
Lamivud CMPK1 RRM1 TYMS FLT3 PDGFRB KDR KIT RAF1 BRAF AK1
Flurbip PTGS2 PTGS1 CASP1 CXCR1 MMP2 PPARG SERPINE NOS2 MAPK3 MAPK1
Oxacill SCN5A PTGS1 OPRM1 CHRM2 ACE PTGS2 HTR3A TOP2A S100A12 OPRK1
Apomorp ADRA2C DRD2 ADRA2B HTR2A ADRA2A HTR2C DRD4 SLC6A4 DRD3 HTR2B
Paroxet SLC6A4 CHRM3 CHRM5 CHRM2 CHRM1 SLC6A2 SLC6A3 CHRM4 HTR2C HTR2B
Adefovi POLA1 ADRA1A RRM1 ADRA2A HTR2A HRH2 HTR7 DCK ADORA2A ADORA1
Procain SCN10A SLC6A2 GRIK3 SCN5A GRIN2D GRIK4 GRM7 GRIN3A SLC18A2 HTR3A
Imiquim TLR9 TLR8 TLR7 DCN ADORA1 ADRB2 ADORA2A CHRM3 CHRM2 CHRM1
Nitrogl NPR1 NPR2 NPR3 ERN1 IL3 SCN1B C5 NPY ADRA1A ADRB2
Rocuron CHRM3 CHRM2 CHRNA2 CHRM1 CHRNA4 KCNN2 CHRNA7 HDAC7 CHRNA5 CHRNA3
Thiaben SCNN1A SCNN1B SCNN1G NQO2 SCNN1D SCN5A SLC7A11 PTGS2 PTGS1 MTNR1B
Nategli ABCC9 PPARD ACE PPARG ABCC8 PPARA ABCC2 HTR3A ITGB2 ACE2
Atracur CHRM2 CHRM3 CHRNA2 CHRNA4 KCNN2 CHRNA7 CHRM1 HDAC7 CHRNA5 CHRNA3
Pralido BCHE ACHE GRIN3A SCN10A SLC6A3 HTR3A CES1 CEL PDE4B PDE10A
Risperi ADRA2A DRD2 ADRA2C DRD3 HTR1A HTR2A ADRA1A DRD1 ADRA1B ADRA1D
Riluzol SLC7A8 MGAM GAA KCNK9 SCN10A MYH11 SCN4A ELN SCN2A SCN3A
Mannito CHRM1 CHRM3 CHRNA2 NPR1 CASR CHRM2 ADRA1A ADRB2 RARA RARB
Modafin SLC6A2 SLC6A3 ADRA1A SLC6A4 DRD4 DRD2 DRD3 ADRA1D DRD5 SLC18A2
Etodola PTGS1 PTGS2 RXRB HMGCR RHOB PPARG SOD2 MMP2 SERPINE EGFR
Priloca SCN10A KCNK9 HTR3A SLC6A3 SCN4A SCN2A SCN3A MYH11 PTGER1 ELN
Epinast ADRA2A ADRA1D ADRA2B ADRA2C HTR2B HTR2A HTR2C ADRA1A HTR6 OPRK1
Isoflur GABRA1 KCNA4 KCNA1 GRIA1 MT-ND1 KCNMA1 GRIA2 GRIA4 GABRA3 GABRA4
Ethotoi SCN5A KCNK9 SCN10A MYH11 ELN SCN4A SCN2A SCN3A LTC4S CACNA1C
Hexachl DLD GLUD2 DLD VDAC2 NDUFA5 DRD1 DRD5 ADRA2C TUFM GABRB2
Dolaset CHRM1 CHRM2 SLC6A3 SLC6A2 SLC6A4 SCN5A KCNH2 SCN10A CHRM3 CHRM5
Clopido P2RY12 HMGCR FCER1A ACE AGTR1 OPRK1 OPRM1 OPRD1 F2 CHRM3
Tetracy CYP11B1 CASP1 VDR VEGFA IL1B ALOX5 TYMS S100A11 SCN5A PTGS1
Meropen MPO OPRK1 ADRA2A HTR2A PTGS2 OPRM1 PTGS1 OPRD1 ADRA2B HTR3A
Irinote TOP1 TOP2A CHEK1 TUBB PLK1 TUBB1 BCL2 TUBA4A UMPS SLC1A3
Methima MPO ACACB HRH2 DBH HMGCR CDK7 PRKAB2 KCNE1 PTGS2 PTGS1
Olopata S100A4 S100P CHRM1 SLC6A2 S100B CHRM3 CHRM4 CHRM5 ADRA1D HTR2A
Malathi CHRM1 ACHE CHRM2 CHRM3 AR CES1 CHRM5 CHRM4 CEL NR3C2
Etoposi TOP2B TOP2A CCNA2 TUBB1 BCL2 CDK1 CHEK1 PLK1 TYMS RRM1
Oxcarba HTR2A CHRM3 CHRM5 CHRM4 SLC6A4 ADRA1A SLC6A2 SCN5A SCN2A CHRM2
Nalidix TOP2A FGB EGF FGF2 TOP2B CXCL12 OTC FGA EGFR CCNA2
Phenelz MAOA MAOB SLC6A3 SLC6A2 SLC18A2 SLC6A4 ABP1 ADRA2A GRIN3A COMT
Propant CHRM2 CHRM5 CHRM3 CHRM1 CHRM4 PTGS2 PTGS1 ADRB2 ADRB1 ADORA1
Estradi OPRD1 OPRK1 OPRM1 PGR ESR1 AR ESR2 VDR SLC6A2 SLC6A4
Mefenam PTGS2 PTGS1 SCN10A SCN5A CASP1 SOD2 SERPINE NOS2 EGFR MMP2
Naproxe PTGS1 PTGS2 HTR1A CASP1 HTR1D HTR1B HTR1F PPARG SOD2 SERPINE
Perindo ACE ACE2 AGTR2 GAA AGTR1 PPARG NR3C2 JUN PNLIP MYH7
Primido GABRA1 GABRA3 GABRA4 GRIA1 CHRNA7 GABRD GRIK1 GRIK3 GABRG2 GRIA2
Sulfasa PTGS1 PTGS2 CHUK IKBKB PPARD SLC7A8 SLC22A6 SLC22A1 ITGB2 HMGCR
Candesa AGTR1 AGTR2 BDKRB2 PPARG P2RY12 CCR5 CXCR4 FPR1 F2R CXCR1
Tazarot RARG RARB RXRA RHOA RARA ADRB2 ADRB1 HTR1A HTR2A CHRM1
Fenoldo ADRA2A DRD5 DRD1 DRD2 DLD DRD4 NOV FGA HTR4 FGB
Alfenta OPRK1 OPRD1 OPRL1 OPRM1 ACE P2RY2 CNR1 GRIN1 FPR1 DRD4
Dicyclo CHRM3 CHRM2 CHRM1 CHRM4 CHRNA2 CHRM5 HTR3A AR ADORA1 HCN2
Pentoxi PDE4D PDE4B ADORA2A ADORA1 PDE4A ADORA2B PDE9A PDE1A ADCY5 RYR1
Indapam KCNE1 KCNQ1 SLC12A3 SLC12A1 CA2 ADRB2 ADRB1 PTGFR SLC12A2 CKS1B
Tropica CHRM3 CHRM2 CHRM1 CHRM5 CHRM4 CACNA1G SLC6A4 SLC6A2 GRIN1 KCNK9
Biperid CHRM3 CHRM5 CHRM2 CHRM4 CHRM1 CHRNA4 CHRNA7 KCNN2 CHRNA3 CHRNA5
Ribavir KCNQ4 ADORA2A PGD ADORA1 POLA2 ADORA2B SHMT1 HPRT1 MGAM GAA
Fentany OPRK1 OPRD1 OPRM1 OPRL1 CNR1 SCN10A CYP11A1 P2RY2 CYP19A1 GRIK1
Meloxic PTGS2 PTGS1 CASP1 PPARG MMP2 NOS2 SERPINE EGFR MTOR CA4
Propofo GABRA1 GABRB1 SCN3A GABRG2 KCNA1 GABRD SCN5A SCN4A CHRM5 CHRM4
Acetazo CA8 CA3 CA2 CA4 ARG1 PTGS1 GLUL CA6 CA9 CA12
Tadalaf PDE6G PDE5A PDE10A SLC18A2 HTR1B HTR1D MGAM GAA ACE ACE2
Disulfi ALDH1A1 ADRB2 ADRA2A ADRB1 ADRA1D ADRA1A ADRA2C ADRA1B ADRA2B ALDH7A1
Natamyc NR3C1 GABRB3 CA2 CA4 ADRA1A ADRA2A PTGS1 PTGS2 GABRB2 IMPDH2
Cinoxac CHRM1 ADRA2A CHRM3 ADRA2C DRD3 HTR1A HTR1D HTR2A CHRM5 DRD2
Fosfomy FDPS PTPRS PTPRE PTPN4 ATP6V1A PTGS1 ALOX5 AR PTPN1 DUSP23
Diazepa GABRR2 GABRG1 GABRG2 GABRB3 GABRB2 GABRA3 GABRA1 GABRR1 GABRA4 GABRB1
Trifluo CALM1 DRD2 TNNC2 ADRA1B DRD1 DRD3 ADRA1D BTK PLCD1 S100A2
Cefaclo PTGS2 PTGS1 ADRA1B HTR2A SCN5A CHRM1 OPRK1 ADRA1A HTR2C HTR1B
Mifepri AR PGR NR3C2 NR3C1 ESR1 ADRA2A ADRA2C SLC6A3 MAOA ADRA2B
Bromphe CHRM1 CHRM3 CHRM2 CHRM5 CHRM4 SLC6A2 SLC6A3 SLC6A4 TACR1 PCSK2
Loperam OPRK1 OPRM1 OPRD1 OPRL1 CACNA1B CRH DRD4 CNR1 DRD2 DRD3
Tolazam ABCC8 PPARG VEGFA ABCC9 HSPG2 KCNJ1 KCNJ11 ABCC2 SLC22A6 SLC22A1
Dobutam ADRB3 ADRB1 ADRB2 ADRA1D ADRA1B HTR4 ADRA1A ADRA2A ADRA2C SLC6A2
Oxazepa GABRR2 GABRG3 GABRB3 GABRR1 GABRB2 GABRB1 GABRD GABRA1 GABRA3 GABRG2
Donepez BCHE CHRNB2 CHRNA4 CHRNB4 CHRNA3 HTR2C CHRNA7 CHRND CHRNA2 CHRNG
Nalbuph OPRM1 OPRK1 OPRD1 OPRL1 P2RY2 CNR1 DRD4 FPR1 HTR1A HTR2A
Clofazi DRD3 DRD2 ADRA1A HTR2A DRD4 CHRM1 CHRM5 CHRM3 HTR1A ADRA2B
Perphen DRD2 DRD5 DRD3 ADRA1A DRD1 HTR2A ADRA1B TNNC2 DRD4 CALM1
Dacarba ADORA2A ADORA1 PDE4A ADORA2B PDE4B POLE2 PDE4D NR3C1 PLOD2 PDE5A
Temozol ADORA1 PDE4B ADORA2A PDE4A PDE4D PGD POLA2 NR3C1 ADORA2B RYR1
Terbina MAOA MAOB CHRM3 CHRM2 CHRM1 ATP1A1 SLC6A3 BCL2 SLC6A2 SLC6A4
Prednis NR3C1 AR PGR ESR1 NR3C2 RSL24D1 ATOX1 ADRA1A PTGS2 ESR2
Difluni PTGS2 PTGS1 MGAM IFNG RARA CASP1 RARB RARG RXRA RXRB
Vardena PDE6H PDE6G PDE5A TNFRSF1 TUBB4 CHM GUCY1A2 PDE10A CCT3 NCOA5
Ranitid HRH2 HTR6 UBE2D2 ADRA1D RYR1 ADORA1 PDE4A PDE4B ADRA1A ADORA2A
Tacroli MTOR IMPDH2 PTGS2 FKBP1A CBS TNF NFKB1 FGFR2 MMP20 MMP20
Benzona SCN10A SLC6A3 GRIN3A ADRB2 ADRB1 KCNK9 CHRNA2 SCN3A SCN2A SCN4A
Dorzola CA4 CA3 ADRB2 ADRB1 CA2 GLUL CA6 PTGFR HTR1D HTR1B
Suprofe PTGS2 PTGS1 CXCR1 CASP1 ADRB2 MMP2 SERPINE NOS2 EGFR PPARG
Terbuta ADRB1 ADRB3 ADRB2 ADRA1B ADRA1D ADRA1A PIK3R3 PIK3R1 PIK3R2 ADRA2B
Conivap AVPR1B GABRA1 GABRA3 PDGFRA OXTR KIT SLC8A1 CSF1R RET RET
Guaifen ADRB2 ADRB1 ADRB3 HTR1A HTR1B NPR1 GABRA1 GABRA4 HTR4 GABRA3
Eprosar ACE AGTR2 BDKRB2 AGTR1 P2RY12 ACE2 PPARG CCR5 HTR1A HTR1B
Chlorhe ADRA2A ADRA2C ADRA2B PPARG ADRA1A DRD2 ABCC8 DRD4 NISCH ADRA1D
Emtrici TYMS CMPK1 RRM1 PTGS2 PTGS1 AK1 TOP2A KCNH2 VDR ADRA1A
Quinapr ACE ACE2 MYH7 AGTR2 NR3C2 PPBP REN AGTR1 ITGB3 CSF2RA
Isosorb NPR2 NPR1 NPR3 ERN1 IL3 NPY SCN1B C5 CACNA1C CACNB2
Bumetan SLC12A3 SLC12A1 SLC12A6 SLC12A2 ADRA1B ADRA1A ADRA1D SIRT3 NDUFA13 DHFR
Granise OPRM1 OPRK1 HTR1B HTR3A OPRD1 VWF HTR1A HTR1D DRD2 HTR2A
Rimexol NR3C1 AR PGR CHRM1 GABRA1 CHRM3 CHRM2 KCNA1 MT-ND1 ATOX1
Triazol GABRB2 GABRG1 GABRA1 GABRG2 GABRB3 GABRG3 GABRB1 GABRD GABRR2 GABRR1
Ethanol ADH7 ADH5 ADH1A ADH1C GRIN3B PIK3R2 GABRA3 GRIK3 GABRA4 GLRB
Remifen OPRM1 OPRD1 OPRK1 ACE OPRL1 DRD4 P2RY2 ACE2 GRIK1 FPR1
Didanos KIT PTGS1 PTGS2 HK1 MTAP PTPRE PDE4B ADORA1 PDE4A PDE4D
Ethacry SLC12A2 PPARA SLC12A3 MMP20 MMP20 ATP2A1 PPARG PPARD CHRM2 CHRM3
Ondanse HTR1D HTR1A HTR1F HTR2C HTR3A OPRK1 OPRD1 CHRM1 HTR2A OPRL1
Bimatop TBXA2R PTGFR AMY1A PTGER3 PTGER1 CHRM1 CHRNA2 SLC6A4 SLC6A2 GP9
Tiagabi PDE4B PDE4D PDE4A P2RY12 SLC6A8 GABRA1 PGD GABRA3 TSPO SLC6A5
Cocaine CHRM3 CHRM5 SLC6A3 SLC6A2 SLC6A4 CHRM1 CHRM4 SLC18A2 GABRA1 GRIN3A
Quinidi OPRM1 OPRD1 OPRK1 CHRM2 CHRM1 CHRM5 ADORA2A GSTZ1 CHRM3 HBA1
Zonisam CA3 CA2 CA8 CA6 SCN4A CA4 CA9 SCN5A CA12 CACNA1H
Parical AR NR1I2 NR3C1 ADRB2 ADRB1 PGR NR3C2 ALDH1A1 AGTR1 PDE4A
Tinidaz TUBB3 HPRT1 TLR8 TLR7 GABRA4 GABRA1 GABRA3 SCN5A GAPDH ADORA1
Repagli ABCC9 ADRB2 PPARD PPARG ABCC8 PPARA ABCC2 ADRB1 ADRB3 TUBB3
Amantad GRIN3B GRIN3A GRIN2B DRD3 HTR3A GRIK3 GRIN2D GRIK4 CHRM1 MAOB
Metroni HPRT1 TLR8 TLR7 CHRM2 CHRM3 CHRM1 ADORA2A PDE4A CHRM4 PDE4D
Almotri HTR1A HTR1F HTR1B HTR1D HTR7 MC2R ADRA2C ADRA2A SCGB1A1 HTR2B
Spectin CHRM1 CHRM2 CHRM3 BCHE ACHE CHRM5 CHRM4 HTR3A SLC6A3 SCN10A
Ketotif PDE4A PDE1A MGAM GAA PDE9A ADCY5 PDE4B SLC6A1 PDE4D ADRA1A
Bupreno OPRK1 OPRM1 OPRD1 OPRL1 SLC6A2 SLC6A4 HTR3A DRD4 P2RY2 GRIK1
Cyclobe CHRM1 CHRM3 SLC6A4 CHRM4 CHRM5 HTR2A ADRA1D CHRM2 ADRA1A HTR2C
Phenoxy ADRB1 ADRA1D ADRB2 ADRA2B ADRA2A ADRA2C ADRB3 ADRA1B HRH2 CHRM2
Famotid DRD1 DRD2 ADRA2C DRD4 HTR2B DRD5 HTR2A DRD3 HTR1A ADRA2A
Misopro PTGDR HMGCR PTGIR NR3C2 ACHE HDAC2 ITGAL TBXA2R PLA2G1B ITGB2
Tiprana PTGS2 PTGS1 CHUK PPARG IKBKB SLC7A11 ALOX5 HMGCR ABCC8 KCNJ1
Mesorid DRD2 ADRA1A HTR2A ADRA1B DRD1 HTR2C DRD3 HTR2B KCNH2 DRD4
Diethyl SLC6A3 SLC6A2 SLC6A4 MAOB MAOA SLC18A2 ADRA2A ADRA2B CHRNA3 SLC6A1
Salmete ADRB1 ADRA1B ADRA1A ADRB3 ADRA1D ADRB2 HTR4 HRH2 REN HTR6
Felbama GRIN3B GRIN1 GRIK3 GRIN2C GABRA1 GABRA3 GRIN2D CACNA1B GABRA4 GRIK4
Fexofen CHRM1 CHRM3 CHRM5 CHRM4 CHRM2 HMGCR OPRK1 GRIN2D PDE4A PDE4D
Isoniaz ALPPL2 ENPP1 SCN5A DNMT1 CYP11B1 CHRM4 CHRM3 CHRM2 KCNMA1 ADRA1A
Naratri HTR1B HTR1D HTR1A HTR1F HTR7 MC2R ADRA2C ADRA2A HTR2C HTR2A
Rizatri HTR1B HTR1D HTR1A HTR1F HTR7 CYP19A1 ADRA2A MC2R NPY DRD2
Carbopl TOP2A HDAC9 ABAT RRM1 PLG CACNA1B TOP2B ADORA1 HDAC4 CACNA1A
Methylp NR3C1 PGR AR ESR1 NR3C2 NOS2 NR0B1 ANXA1 ADRA1A ATOX1
Pindolo ADRB1 ADRB2 ADRB3 HTR1D HTR2C HTR4 HTR1A HTR1F HTR1B ADRA1A
Mepivac SCN10A HTR3A SLC6A3 SCN5A HTR1D TACR1 IFNG ADRBK1 HTR4 GALNT1
Zaleplo GABRA3 HTR1A PDGFRA RET RET GABRA4 CSF1R KIT HTR2A GABRG2
Bromfen PTGS1 PTGS2 CXCR1 CASP1 KCNQ3 SCN4A SOD2 MMP2 KCNQ2 PPARG
Apraclo ADRA2B ADRA2C ADRA2A ADRA1D ADRA1B HRH2 CA4 CA2 PTGFR NISCH
Telmisa PPARD ACE AGTR2 BDKRB2 P2RY12 AGTR1 HTR3A PPARA CCR5 HTR1A
Deslora SLC6A2 SLC6A4 SLC6A3 HTR2A CHRM1 CHRM2 CHRM5 CHRM4 CHRM3 HTR2C
Methyld ABCC8 PPARG ADRA2C ADRA2B OPRD1 OPRM1 OPRK1 ADRA1D ADRA1B ADRA1A
Alosetr PPARG ABCC8 HTR1D HTR1B HTR1A OPRM1 HTR4 HTR1F VWF AVPR1A
Azelast NTSR2 PTGS2 HTR3A NR3C1 AVPR1A AVPR2 FGFR2 NFKB1 TNF S100A12
Ezetimi CHRM3 CHRM2 CHRM1 ABCC8 PPARG OPRM1 OPRK1 OPRD1 REN TEK
Dipyrid ADRA1A ADRA1D ADCY5 ADORA1 PDE2A PDE9A ADORA2A PDE4B PDE5A PDE4A
Telithr NR3C1 GABRA1 GRIA1 KCNA1 MT-ND1 KCNMA1 F2 TUBB TUBA4A SLC6A3
Lomeflo TOP2B TOP2A CCNA2 CDK1 CHEK1 PLK1 PON1 TOP1 DHFR CXCL12
Cyclope CHRM3 CHRM5 CHRM4 CHRM2 CHRM1 GRIN2C GRIN2B GRIN2D OPRK1 GRIN1
